# #Cycle_Number Time  Density  HI_Density  HII_Density  HeI_Density  HeII_Density  HeIII_Density  HM_Density  H2I_Density  H2II_Density  Metal_Density  C_Density  N_Density  O_Density  Mg_Density  Si_Density  S_Density  Ca_Density  Mn_Density  Fe_Density  Ni_Density  Y_Density  Ba_Density  Eu_Density 
# 
9.220000E+02 3.122650E+02 3.814491E+00 5.878576E-06 2.262978E-02 3.310276E-06 4.850755E-03 2.294036E-03 4.547500E-16 5.548202E-17 5.588485E-14 1.694802E-05 5.361394E-07 1.003635E-07 3.240540E-06 1.971402E-07 3.609041E-07 1.667913E-07 2.104220E-08 1.091903E-09 3.761557E-07 2.263188E-07 1.008210E-13 1.335582E-14 1.740274E-16
9.230000E+02 3.123320E+02 3.833983E+00 6.002176E-06 2.274534E-02 3.376603E-06 4.883564E-03 2.297690E-03 4.673241E-16 5.715970E-17 5.710603E-14 1.702403E-05 5.373349E-07 1.006085E-07 3.248106E-06 1.975969E-07 3.616991E-07 1.671498E-07 2.108611E-08 1.094163E-09 3.768792E-07 2.267945E-07 1.010631E-13 1.338787E-14 1.744358E-16
9.240000E+02 3.124000E+02 3.853719E+00 6.128286E-06 2.286233E-02 3.444262E-06 4.916804E-03 2.301369E-03 4.801632E-16 5.887224E-17 5.834840E-14 1.710095E-05 5.385400E-07 1.008553E-07 3.255736E-06 1.980575E-07 3.625006E-07 1.675111E-07 2.113035E-08 1.096440E-09 3.776076E-07 2.272742E-07 1.013072E-13 1.342019E-14 1.748472E-16
9.250000E+02 3.124680E+02 3.862983E+00 6.187928E-06 2.291725E-02 3.476254E-06 4.932415E-03 2.303086E-03 4.862395E-16 5.968242E-17 5.893423E-14 1.713704E-05 5.391032E-07 1.009706E-07 3.259303E-06 1.982729E-07 3.628751E-07 1.676799E-07 2.115101E-08 1.097504E-09 3.779475E-07 2.274985E-07 1.014214E-13 1.343529E-14 1.750394E-16
9.260000E+02 3.125000E+02 3.883085E+00 6.317782E-06 2.303642E-02 3.545903E-06 4.966300E-03 2.306804E-03 4.994634E-16 6.144628E-17 6.020823E-14 1.721532E-05 5.403231E-07 1.012202E-07 3.267031E-06 1.987395E-07 3.636864E-07 1.680456E-07 2.119576E-08 1.099807E-09 3.786833E-07 2.279845E-07 1.016687E-13 1.346799E-14 1.754556E-16
9.270000E+02 3.125690E+02 3.903446E+00 6.450284E-06 2.315712E-02 3.616958E-06 5.000642E-03 2.310549E-03 5.129749E-16 6.324640E-17 6.150418E-14 1.729455E-05 5.415533E-07 1.014718E-07 3.274827E-06 1.992102E-07 3.645044E-07 1.684142E-07 2.124087E-08 1.102129E-09 3.794242E-07 2.284748E-07 1.019182E-13 1.350098E-14 1.758751E-16
9.280000E+02 3.126390E+02 3.924076E+00 6.585518E-06 2.327941E-02 3.689465E-06 5.035458E-03 2.314323E-03 5.267723E-16 6.508365E-17 6.282293E-14 1.737479E-05 5.427940E-07 1.017254E-07 3.282695E-06 1.996852E-07 3.653295E-07 1.687859E-07 2.128634E-08 1.104470E-09 3.801703E-07 2.289696E-07 1.021701E-13 1.353424E-14 1.762981E-16
9.290000E+02 3.127090E+02 3.944985E+00 6.723555E-06 2.340336E-02 3.763461E-06 5.070763E-03 2.318127E-03 5.408626E-16 6.695878E-17 6.416504E-14 1.745607E-05 5.440465E-07 1.019812E-07 3.290640E-06 2.001649E-07 3.661623E-07 1.691610E-07 2.133222E-08 1.106832E-09 3.809225E-07 2.294693E-07 1.024245E-13 1.356782E-14 1.767248E-16
9.300000E+02 3.127790E+02 3.966179E+00 6.864473E-06 2.352899E-02 3.838989E-06 5.106573E-03 2.321962E-03 5.552532E-16 6.887260E-17 6.553111E-14 1.753840E-05 5.453105E-07 1.022393E-07 3.298662E-06 2.006492E-07 3.670029E-07 1.695395E-07 2.137849E-08 1.109215E-09 3.816806E-07 2.299738E-07 1.026813E-13 1.360171E-14 1.771553E-16
9.310000E+02 3.128500E+02 3.987676E+00 7.008403E-06 2.365642E-02 3.916118E-06 5.142914E-03 2.325829E-03 5.699569E-16 7.082659E-17 6.692219E-14 1.762186E-05 5.465867E-07 1.024996E-07 3.306765E-06 2.011385E-07 3.678515E-07 1.699216E-07 2.142520E-08 1.111620E-09 3.824447E-07 2.304835E-07 1.029408E-13 1.363593E-14 1.775897E-16
9.320000E+02 3.129220E+02 4.009484E+00 7.155415E-06 2.378570E-02 3.994887E-06 5.179803E-03 2.329732E-03 5.849805E-16 7.282148E-17 6.833882E-14 1.770649E-05 5.478762E-07 1.027625E-07 3.314957E-06 2.016332E-07 3.687090E-07 1.703075E-07 2.147236E-08 1.114049E-09 3.832158E-07 2.309988E-07 1.032031E-13 1.367050E-14 1.780285E-16
9.330000E+02 3.129950E+02 4.011047E+00 7.166020E-06 2.379496E-02 4.000568E-06 5.182448E-03 2.330010E-03 5.860646E-16 7.296530E-17 6.844071E-14 1.771255E-05 5.479682E-07 1.027813E-07 3.315541E-06 2.016685E-07 3.687701E-07 1.703351E-07 2.147573E-08 1.114222E-09 3.832708E-07 2.310356E-07 1.032219E-13 1.367296E-14 1.780597E-16
9.340000E+02 3.130000E+02 4.033128E+00 7.315960E-06 2.392586E-02 4.080893E-06 5.219823E-03 2.333938E-03 6.013724E-16 7.499850E-17 6.988140E-14 1.779818E-05 5.492675E-07 1.030460E-07 3.323799E-06 2.021672E-07 3.696340E-07 1.707238E-07 2.152322E-08 1.116669E-09 3.840463E-07 2.315550E-07 1.034864E-13 1.370780E-14 1.785016E-16
9.350000E+02 3.130730E+02 4.055446E+00 7.468503E-06 2.405815E-02 4.162601E-06 5.257617E-03 2.337886E-03 6.169693E-16 7.706561E-17 7.134218E-14 1.788468E-05 5.505755E-07 1.033123E-07 3.332116E-06 2.026694E-07 3.705037E-07 1.711151E-07 2.157102E-08 1.119130E-09 3.848261E-07 2.320782E-07 1.037528E-13 1.374286E-14 1.789462E-16
9.360000E+02 3.131460E+02 4.078004E+00 7.623695E-06 2.419187E-02 4.245716E-06 5.295840E-03 2.341855E-03 6.328397E-16 7.916689E-17 7.282385E-14 1.797206E-05 5.518917E-07 1.035801E-07 3.340489E-06 2.031751E-07 3.713789E-07 1.715088E-07 2.161909E-08 1.121607E-09 3.856095E-07 2.326050E-07 1.040210E-13 1.377814E-14 1.793933E-16
9.370000E+02 3.132200E+02 4.100812E+00 7.781630E-06 2.432707E-02 4.330290E-06 5.334511E-03 2.345845E-03 6.489925E-16 8.130332E-17 7.432714E-14 1.806036E-05 5.532167E-07 1.038494E-07 3.348921E-06 2.036843E-07 3.722598E-07 1.719049E-07 2.166745E-08 1.124098E-09 3.863969E-07 2.331356E-07 1.042912E-13 1.381366E-14 1.798432E-16
9.380000E+02 3.132940E+02 4.123880E+00 7.942355E-06 2.446380E-02 4.416347E-06 5.373641E-03 2.349859E-03 6.654321E-16 8.347528E-17 7.585238E-14 1.814961E-05 5.545514E-07 1.041206E-07 3.357419E-06 2.041976E-07 3.731471E-07 1.723039E-07 2.171614E-08 1.126607E-09 3.871890E-07 2.336703E-07 1.045635E-13 1.384944E-14 1.802962E-16
9.390000E+02 3.133690E+02 4.147210E+00 8.105921E-06 2.460209E-02 4.503915E-06 5.413238E-03 2.353895E-03 6.821629E-16 8.568314E-17 7.739991E-14 1.823983E-05 5.558954E-07 1.043935E-07 3.365981E-06 2.047147E-07 3.740407E-07 1.727056E-07 2.176515E-08 1.129132E-09 3.879854E-07 2.342091E-07 1.048379E-13 1.388546E-14 1.807521E-16
9.400000E+02 3.134440E+02 4.164657E+00 8.228993E-06 2.470551E-02 4.569797E-06 5.442868E-03 2.356897E-03 6.947515E-16 8.734237E-17 7.856078E-14 1.830727E-05 5.568961E-07 1.045965E-07 3.372359E-06 2.051000E-07 3.747060E-07 1.730045E-07 2.180163E-08 1.131012E-09 3.885775E-07 2.346104E-07 1.050423E-13 1.391229E-14 1.810914E-16
9.410000E+02 3.135000E+02 4.188449E+00 8.397549E-06 2.484654E-02 4.660019E-06 5.483289E-03 2.360974E-03 7.119859E-16 8.961235E-17 8.014729E-14 1.839919E-05 5.582569E-07 1.048725E-07 3.381035E-06 2.056240E-07 3.756106E-07 1.734110E-07 2.185121E-08 1.133567E-09 3.893817E-07 2.351564E-07 1.053204E-13 1.394876E-14 1.815526E-16
9.420000E+02 3.135760E+02 4.212519E+00 8.569090E-06 2.498921E-02 4.751830E-06 5.524204E-03 2.365076E-03 7.295302E-16 9.191949E-17 8.175686E-14 1.849213E-05 5.596277E-07 1.051502E-07 3.389778E-06 2.061521E-07 3.765219E-07 1.738204E-07 2.190112E-08 1.136140E-09 3.901907E-07 2.357067E-07 1.056007E-13 1.398550E-14 1.820169E-16
9.430000E+02 3.136520E+02 4.236855E+00 8.743543E-06 2.513346E-02 4.845189E-06 5.565595E-03 2.369200E-03 7.473701E-16 9.426248E-17 8.338877E-14 1.858605E-05 5.610074E-07 1.054296E-07 3.398583E-06 2.066841E-07 3.774391E-07 1.742324E-07 2.195134E-08 1.138728E-09 3.910036E-07 2.362609E-07 1.058830E-13 1.402248E-14 1.824840E-16
9.440000E+02 3.137290E+02 4.261385E+00 8.920380E-06 2.527886E-02 4.939816E-06 5.607338E-03 2.373334E-03 7.654511E-16 9.663399E-17 8.503799E-14 1.868067E-05 5.623928E-07 1.057100E-07 3.407429E-06 2.072184E-07 3.783600E-07 1.746459E-07 2.200174E-08 1.141326E-09 3.918187E-07 2.368176E-07 1.061667E-13 1.405961E-14 1.829528E-16
9.450000E+02 3.138060E+02 4.286113E+00 9.099644E-06 2.542543E-02 5.035734E-06 5.649439E-03 2.377478E-03 7.837768E-16 9.903433E-17 8.670482E-14 1.877600E-05 5.637833E-07 1.059911E-07 3.416311E-06 2.077550E-07 3.792843E-07 1.750609E-07 2.205231E-08 1.143933E-09 3.926357E-07 2.373767E-07 1.064515E-13 1.409688E-14 1.834231E-16
9.460000E+02 3.138830E+02 4.311045E+00 9.281386E-06 2.557321E-02 5.132969E-06 5.691913E-03 2.381632E-03 8.023515E-16 1.014639E-16 8.838960E-14 1.887207E-05 5.651792E-07 1.062732E-07 3.425233E-06 2.082940E-07 3.802121E-07 1.754773E-07 2.210304E-08 1.146549E-09 3.934544E-07 2.379383E-07 1.067377E-13 1.413430E-14 1.838949E-16
9.470000E+02 3.139610E+02 4.323637E+00 9.373659E-06 2.564784E-02 5.182333E-06 5.713374E-03 2.383719E-03 8.117798E-16 1.026954E-16 8.924245E-14 1.892056E-05 5.658815E-07 1.064150E-07 3.429723E-06 2.085653E-07 3.806789E-07 1.756868E-07 2.212855E-08 1.147864E-09 3.938658E-07 2.382210E-07 1.068817E-13 1.415312E-14 1.841322E-16
9.480000E+02 3.140000E+02 4.348889E+00 9.559191E-06 2.579752E-02 5.281585E-06 5.756426E-03 2.387892E-03 8.307219E-16 1.051689E-16 9.095507E-14 1.901779E-05 5.672869E-07 1.066987E-07 3.438711E-06 2.091084E-07 3.816131E-07 1.761060E-07 2.217959E-08 1.150496E-09 3.946885E-07 2.387868E-07 1.071700E-13 1.419078E-14 1.846069E-16
9.490000E+02 3.140780E+02 4.374368E+00 9.747372E-06 2.594854E-02 5.382247E-06 5.799887E-03 2.392079E-03 8.499413E-16 1.076734E-16 9.268659E-14 1.911584E-05 5.686988E-07 1.069835E-07 3.447746E-06 2.096543E-07 3.825515E-07 1.765270E-07 2.223085E-08 1.153139E-09 3.955136E-07 2.393556E-07 1.074599E-13 1.422862E-14 1.850836E-16
9.500000E+02 3.141560E+02 4.400087E+00 9.938290E-06 2.610098E-02 5.484366E-06 5.843781E-03 2.396284E-03 8.694339E-16 1.102099E-16 9.443812E-14 1.921476E-05 5.701186E-07 1.072697E-07 3.456835E-06 2.102035E-07 3.834952E-07 1.769503E-07 2.228237E-08 1.155796E-09 3.963423E-07 2.399279E-07 1.077516E-13 1.426667E-14 1.855627E-16
9.510000E+02 3.142350E+02 4.426059E+00 1.013205E-05 2.625491E-02 5.588000E-06 5.888128E-03 2.400505E-03 8.892100E-16 1.127796E-16 9.621055E-14 1.931461E-05 5.715464E-07 1.075573E-07 3.465979E-06 2.107560E-07 3.844441E-07 1.773758E-07 2.233415E-08 1.158467E-09 3.971745E-07 2.405037E-07 1.080450E-13 1.430493E-14 1.860443E-16
9.520000E+02 3.143140E+02 4.452300E+00 1.032879E-05 2.641045E-02 5.693221E-06 5.932960E-03 2.404746E-03 9.092823E-16 1.153838E-16 9.800493E-14 1.941544E-05 5.729827E-07 1.078464E-07 3.475184E-06 2.113122E-07 3.853988E-07 1.778038E-07 2.238622E-08 1.161153E-09 3.980103E-07 2.410832E-07 1.083404E-13 1.434343E-14 1.865286E-16
9.530000E+02 3.143930E+02 4.478828E+00 1.052864E-05 2.656768E-02 5.800096E-06 5.978304E-03 2.409012E-03 9.296634E-16 1.180242E-16 9.982235E-14 1.951732E-05 5.744294E-07 1.081374E-07 3.484458E-06 2.118727E-07 3.863602E-07 1.782348E-07 2.243865E-08 1.163858E-09 3.988511E-07 2.416673E-07 1.086381E-13 1.438219E-14 1.870160E-16
9.540000E+02 3.144730E+02 4.487819E+00 1.059669E-05 2.662097E-02 5.836486E-06 5.993679E-03 2.410449E-03 9.366004E-16 1.189215E-16 1.004394E-13 1.955183E-05 5.749176E-07 1.082356E-07 3.487589E-06 2.120619E-07 3.866847E-07 1.783803E-07 2.245633E-08 1.164770E-09 3.991344E-07 2.418645E-07 1.087387E-13 1.439528E-14 1.871805E-16
9.550000E+02 3.145000E+02 4.514757E+00 1.080090E-05 2.678063E-02 5.945689E-06 6.039756E-03 2.414747E-03 9.573967E-16 1.216122E-16 1.022899E-13 1.965522E-05 5.763783E-07 1.085292E-07 3.496959E-06 2.126282E-07 3.876554E-07 1.788153E-07 2.250922E-08 1.167499E-09 3.999815E-07 2.424546E-07 1.090395E-13 1.443442E-14 1.876724E-16
9.560000E+02 3.145810E+02 4.542034E+00 1.100863E-05 2.694230E-02 6.056767E-06 6.086435E-03 2.419076E-03 9.785602E-16 1.243440E-16 1.041663E-13 1.975986E-05 5.778518E-07 1.088251E-07 3.506415E-06 2.131997E-07 3.886347E-07 1.792540E-07 2.256256E-08 1.170251E-09 4.008351E-07 2.430503E-07 1.093431E-13 1.447390E-14 1.881684E-16
9.570000E+02 3.146620E+02 4.569673E+00 1.122008E-05 2.710612E-02 6.169834E-06 6.133758E-03 2.423438E-03 1.000093E-15 1.271193E-16 1.060709E-13 1.986584E-05 5.793387E-07 1.091236E-07 3.515962E-06 2.137767E-07 3.896228E-07 1.796967E-07 2.261636E-08 1.173028E-09 4.016952E-07 2.436516E-07 1.096497E-13 1.451375E-14 1.886686E-16
9.580000E+02 3.147440E+02 4.597706E+00 1.143550E-05 2.727226E-02 6.285020E-06 6.181780E-03 2.427836E-03 1.022020E-15 1.299411E-16 1.080058E-13 1.997326E-05 5.808402E-07 1.094248E-07 3.525607E-06 2.143597E-07 3.906206E-07 1.801436E-07 2.267066E-08 1.175830E-09 4.025624E-07 2.442593E-07 1.099595E-13 1.455399E-14 1.891736E-16
9.590000E+02 3.148260E+02 4.626167E+00 1.165518E-05 2.744095E-02 6.402474E-06 6.230558E-03 2.432279E-03 1.044369E-15 1.328128E-16 1.099732E-13 2.008228E-05 5.823590E-07 1.097293E-07 3.535368E-06 2.149496E-07 3.916299E-07 1.805956E-07 2.272557E-08 1.178664E-09 4.034385E-07 2.448743E-07 1.102730E-13 1.459468E-14 1.896842E-16
9.600000E+02 3.149100E+02 4.655081E+00 1.187933E-05 2.761232E-02 6.522318E-06 6.280139E-03 2.436766E-03 1.067161E-15 1.357371E-16 1.119751E-13 2.019298E-05 5.838955E-07 1.100372E-07 3.545246E-06 2.155468E-07 3.926510E-07 1.810527E-07 2.278109E-08 1.181530E-09 4.043236E-07 2.454968E-07 1.105904E-13 1.463585E-14 1.902005E-16
9.610000E+02 3.149940E+02 4.657025E+00 1.189447E-05 2.762384E-02 6.530412E-06 6.283475E-03 2.437066E-03 1.068700E-15 1.359343E-16 1.121100E-13 2.020043E-05 5.839984E-07 1.100578E-07 3.545908E-06 2.155868E-07 3.927194E-07 1.810833E-07 2.278480E-08 1.181721E-09 4.043828E-07 2.455385E-07 1.106116E-13 1.463861E-14 1.902350E-16
9.620000E+02 3.150000E+02 4.686423E+00 1.212340E-05 2.779808E-02 6.652809E-06 6.333911E-03 2.441601E-03 1.091937E-15 1.389143E-16 1.141494E-13 2.031292E-05 5.855539E-07 1.103692E-07 3.555914E-06 2.161916E-07 3.937531E-07 1.815460E-07 2.284098E-08 1.184622E-09 4.052775E-07 2.461691E-07 1.109331E-13 1.468029E-14 1.907575E-16
9.630000E+02 3.150850E+02 4.716317E+00 1.235719E-05 2.797525E-02 6.777799E-06 6.385224E-03 2.446186E-03 1.115683E-15 1.419515E-16 1.162253E-13 2.042725E-05 5.871290E-07 1.106844E-07 3.566050E-06 2.168044E-07 3.947998E-07 1.820144E-07 2.289785E-08 1.187557E-09 4.061823E-07 2.468080E-07 1.112588E-13 1.472250E-14 1.912863E-16
9.640000E+02 3.151720E+02 4.746761E+00 1.259627E-05 2.815568E-02 6.905617E-06 6.437508E-03 2.450828E-03 1.139954E-15 1.450512E-16 1.183424E-13 2.054362E-05 5.887261E-07 1.110038E-07 3.576332E-06 2.174260E-07 3.958610E-07 1.824893E-07 2.295548E-08 1.190533E-09 4.070983E-07 2.474562E-07 1.115893E-13 1.476530E-14 1.918223E-16
9.650000E+02 3.152590E+02 4.777806E+00 1.284107E-05 2.833968E-02 7.036490E-06 6.490851E-03 2.455537E-03 1.164792E-15 1.482186E-16 1.205042E-13 2.066224E-05 5.903485E-07 1.113281E-07 3.586781E-06 2.180577E-07 3.969391E-07 1.829716E-07 2.301399E-08 1.193555E-09 4.080276E-07 2.481150E-07 1.119251E-13 1.480877E-14 1.923666E-16
9.660000E+02 3.153480E+02 4.809514E+00 1.309212E-05 2.852760E-02 7.170703E-06 6.545359E-03 2.460317E-03 1.190250E-15 1.514604E-16 1.227152E-13 2.078332E-05 5.919984E-07 1.116577E-07 3.597412E-06 2.187005E-07 3.980354E-07 1.834619E-07 2.307348E-08 1.196627E-09 4.089714E-07 2.487854E-07 1.122668E-13 1.485298E-14 1.929198E-16
9.670000E+02 3.154390E+02 4.831132E+00 1.326398E-05 2.865573E-02 7.262579E-06 6.582542E-03 2.463557E-03 1.207668E-15 1.536751E-16 1.242247E-13 2.086584E-05 5.931183E-07 1.118813E-07 3.604632E-06 2.191370E-07 3.987796E-07 1.837947E-07 2.311384E-08 1.198711E-09 4.096111E-07 2.492408E-07 1.124990E-13 1.488299E-14 1.932952E-16
9.680000E+02 3.155000E+02 4.864070E+00 1.352650E-05 2.885093E-02 7.402917E-06 6.639210E-03 2.468476E-03 1.234252E-15 1.570528E-16 1.265266E-13 2.099151E-05 5.948203E-07 1.122209E-07 3.615606E-06 2.198006E-07 3.999106E-07 1.843004E-07 2.317515E-08 1.201878E-09 4.105824E-07 2.499330E-07 1.128518E-13 1.492860E-14 1.938656E-16
9.690000E+02 3.155930E+02 4.897845E+00 1.379678E-05 2.905111E-02 7.547404E-06 6.697350E-03 2.473489E-03 1.261619E-15 1.605238E-16 1.288898E-13 2.112031E-05 5.965577E-07 1.125675E-07 3.626815E-06 2.204784E-07 4.010651E-07 1.848165E-07 2.323772E-08 1.205110E-09 4.115727E-07 2.506402E-07 1.132122E-13 1.497516E-14 1.944476E-16
9.700000E+02 3.156880E+02 4.931773E+00 1.406936E-05 2.925218E-02 7.693118E-06 6.755783E-03 2.478494E-03 1.289202E-15 1.640176E-16 1.312669E-13 2.124962E-05 5.982950E-07 1.129138E-07 3.638027E-06 2.211565E-07 4.022195E-07 1.853324E-07 2.330025E-08 1.208340E-09 4.125613E-07 2.513476E-07 1.135728E-13 1.502171E-14 1.950294E-16
9.710000E+02 3.157830E+02 4.966042E+00 1.434572E-05 2.945528E-02 7.840857E-06 6.814833E-03 2.483520E-03 1.317153E-15 1.675533E-16 1.336708E-13 2.138016E-05 6.000427E-07 1.132620E-07 3.649312E-06 2.218389E-07 4.033808E-07 1.858513E-07 2.336313E-08 1.211589E-09 4.135546E-07 2.520598E-07 1.139357E-13 1.506855E-14 1.956144E-16
9.720000E+02 3.158780E+02 5.000339E+00 1.462336E-05 2.965854E-02 7.989275E-06 6.873959E-03 2.488520E-03 1.345217E-15 1.710988E-16 1.360798E-13 2.151074E-05 6.017839E-07 1.136087E-07 3.660560E-06 2.225192E-07 4.045378E-07 1.863682E-07 2.342575E-08 1.214824E-09 4.145430E-07 2.527698E-07 1.142975E-13 1.511521E-14 1.961970E-16
9.730000E+02 3.159730E+02 5.009971E+00 1.470162E-05 2.971563E-02 8.031110E-06 6.890573E-03 2.489917E-03 1.353122E-15 1.720964E-16 1.367572E-13 2.154740E-05 6.022708E-07 1.137056E-07 3.663706E-06 2.227095E-07 4.048613E-07 1.865127E-07 2.344325E-08 1.215729E-09 4.148190E-07 2.529684E-07 1.143987E-13 1.512825E-14 1.963599E-16
9.740000E+02 3.160000E+02 5.044516E+00 1.498254E-05 2.992036E-02 8.181281E-06 6.950163E-03 2.494916E-03 1.381468E-15 1.756749E-16 1.391883E-13 2.167884E-05 6.040152E-07 1.140527E-07 3.674981E-06 2.233914E-07 4.060205E-07 1.870304E-07 2.350596E-08 1.218969E-09 4.158075E-07 2.536803E-07 1.147615E-13 1.517500E-14 1.969434E-16
9.750000E+02 3.160950E+02 5.079325E+00 1.526662E-05 3.012665E-02 8.333139E-06 7.010238E-03 2.499924E-03 1.410145E-15 1.792880E-16 1.416399E-13 2.181121E-05 6.057653E-07 1.144008E-07 3.686296E-06 2.240758E-07 4.071834E-07 1.875497E-07 2.356884E-08 1.222219E-09 4.167979E-07 2.543948E-07 1.151255E-13 1.522190E-14 1.975286E-16
9.760000E+02 3.161900E+02 5.114588E+00 1.555540E-05 3.033564E-02 8.487508E-06 7.071128E-03 2.504968E-03 1.439279E-15 1.829549E-16 1.441266E-13 2.194524E-05 6.075302E-07 1.147517E-07 3.697713E-06 2.247664E-07 4.083562E-07 1.880733E-07 2.363222E-08 1.225495E-09 4.177954E-07 2.551159E-07 1.154929E-13 1.526921E-14 1.981186E-16
9.770000E+02 3.162870E+02 5.150234E+00 1.584827E-05 3.054688E-02 8.644065E-06 7.132703E-03 2.510038E-03 1.468810E-15 1.866683E-16 1.466430E-13 2.208066E-05 6.093072E-07 1.151049E-07 3.709212E-06 2.254621E-07 4.095370E-07 1.886003E-07 2.369602E-08 1.228792E-09 4.187986E-07 2.558423E-07 1.158629E-13 1.531683E-14 1.987124E-16
9.780000E+02 3.163830E+02 5.186314E+00 1.614570E-05 3.076071E-02 8.803062E-06 7.195061E-03 2.515139E-03 1.498785E-15 1.904341E-16 1.491932E-13 2.221765E-05 6.110979E-07 1.154606E-07 3.720805E-06 2.261634E-07 4.107269E-07 1.891314E-07 2.376029E-08 1.232115E-09 4.198083E-07 2.565748E-07 1.162360E-13 1.536483E-14 1.993107E-16
9.790000E+02 3.164810E+02 5.193418E+00 1.620445E-05 3.080281E-02 8.834468E-06 7.207345E-03 2.516138E-03 1.504703E-15 1.911769E-16 1.496959E-13 2.224462E-05 6.114490E-07 1.155303E-07 3.723079E-06 2.263010E-07 4.109602E-07 1.892355E-07 2.377289E-08 1.232766E-09 4.200061E-07 2.567185E-07 1.163092E-13 1.537424E-14 1.994280E-16
9.800000E+02 3.165000E+02 5.230076E+00 1.650778E-05 3.102006E-02 8.996616E-06 7.270735E-03 2.521286E-03 1.535217E-15 1.950103E-16 1.522914E-13 2.238372E-05 6.132594E-07 1.158898E-07 3.734805E-06 2.270104E-07 4.121633E-07 1.897722E-07 2.383783E-08 1.236123E-09 4.210254E-07 2.574596E-07 1.166866E-13 1.542276E-14 2.000326E-16
9.810000E+02 3.165980E+02 5.267036E+00 1.681457E-05 3.123910E-02 9.160620E-06 7.334677E-03 2.526446E-03 1.566098E-15 1.988829E-16 1.549101E-13 2.252390E-05 6.150767E-07 1.162504E-07 3.746579E-06 2.277228E-07 4.133709E-07 1.903109E-07 2.390300E-08 1.239493E-09 4.220475E-07 2.582039E-07 1.170656E-13 1.547147E-14 2.006395E-16
9.820000E+02 3.166970E+02 5.304176E+00 1.712380E-05 3.145919E-02 9.325925E-06 7.398960E-03 2.531599E-03 1.597205E-15 2.027812E-16 1.575443E-13 2.266469E-05 6.168945E-07 1.166111E-07 3.758364E-06 2.284359E-07 4.145789E-07 1.908497E-07 2.396816E-08 1.242863E-09 4.230687E-07 2.589489E-07 1.174449E-13 1.552020E-14 2.012464E-16
9.830000E+02 3.167960E+02 5.341605E+00 1.743634E-05 3.168101E-02 9.493007E-06 7.463774E-03 2.536765E-03 1.628627E-15 2.067167E-16 1.602018E-13 2.280651E-05 6.187194E-07 1.169730E-07 3.770197E-06 2.291519E-07 4.157916E-07 1.913905E-07 2.403356E-08 1.246244E-09 4.240928E-07 2.596973E-07 1.178259E-13 1.556912E-14 2.018555E-16
9.840000E+02 3.168950E+02 5.379225E+00 1.775139E-05 3.190396E-02 9.661429E-06 7.528948E-03 2.541927E-03 1.660283E-15 2.106790E-16 1.628755E-13 2.294899E-05 6.205456E-07 1.173351E-07 3.782044E-06 2.298688E-07 4.170052E-07 1.919316E-07 2.409899E-08 1.249628E-09 4.251166E-07 2.604466E-07 1.182073E-13 1.561808E-14 2.024649E-16
9.850000E+02 3.169950E+02 5.381296E+00 1.776878E-05 3.191623E-02 9.670725E-06 7.532537E-03 2.542209E-03 1.662029E-15 2.108974E-16 1.630228E-13 2.295683E-05 6.206456E-07 1.173549E-07 3.782693E-06 2.299082E-07 4.170717E-07 1.919613E-07 2.410258E-08 1.249814E-09 4.251727E-07 2.604877E-07 1.182282E-13 1.562076E-14 2.024983E-16
9.860000E+02 3.170000E+02 5.419089E+00 1.808617E-05 3.214020E-02 9.840405E-06 7.598039E-03 2.547364E-03 1.693858E-15 2.148840E-16 1.657127E-13 2.309988E-05 6.224723E-07 1.177170E-07 3.794548E-06 2.306256E-07 4.182856E-07 1.925024E-07 2.416800E-08 1.253197E-09 4.261957E-07 2.612377E-07 1.186099E-13 1.566973E-14 2.031078E-16
9.870000E+02 3.170990E+02 5.457048E+00 1.840582E-05 3.236516E-02 1.001130E-05 7.663861E-03 2.552511E-03 1.725935E-15 2.188946E-16 1.684155E-13 2.324350E-05 6.242992E-07 1.180790E-07 3.806408E-06 2.313434E-07 4.194997E-07 1.930436E-07 2.423342E-08 1.256581E-09 4.272178E-07 2.619883E-07 1.189918E-13 1.571871E-14 2.037173E-16
9.880000E+02 3.171980E+02 5.495182E+00 1.872775E-05 3.259114E-02 1.018342E-05 7.730014E-03 2.557651E-03 1.758219E-15 2.229289E-16 1.711326E-13 2.338770E-05 6.261265E-07 1.184410E-07 3.818275E-06 2.320617E-07 4.207141E-07 1.935848E-07 2.429883E-08 1.259965E-09 4.282392E-07 2.627395E-07 1.193739E-13 1.576770E-14 2.043269E-16
9.890000E+02 3.172980E+02 5.533494E+00 1.905198E-05 3.281819E-02 1.035677E-05 7.796505E-03 2.562788E-03 1.790711E-15 2.269871E-16 1.738644E-13 2.353252E-05 6.279555E-07 1.188032E-07 3.830156E-06 2.327809E-07 4.219297E-07 1.941264E-07 2.436428E-08 1.263351E-09 4.292606E-07 2.634919E-07 1.197566E-13 1.581674E-14 2.049369E-16
9.900000E+02 3.173970E+02 5.571987E+00 1.937851E-05 3.304630E-02 1.053136E-05 7.863339E-03 2.567919E-03 1.823412E-15 2.310690E-16 1.766109E-13 2.367795E-05 6.297855E-07 1.191655E-07 3.842048E-06 2.335008E-07 4.231459E-07 1.946683E-07 2.442976E-08 1.266739E-09 4.302817E-07 2.642450E-07 1.201395E-13 1.586581E-14 2.055472E-16
