# M Z m_tot m_metal H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn Ga Ge As Se Br Kr Rb Sr Y Zr Nb Mo Tc Ru Rh Pd Ag Cd In Sn Sb Te I Xe Cs Ba La Ce Pr Nd Pm Sm Eu Gd Tb Dy Ho Er Tm Yb Lu Hf Ta W Re Os Ir Pt Au Hg Tl Pb Bi
18.800 0.000 1.53470004E+01 4.78428079E-01 8.82809093E+00 6.04048136E+00 1.71091795E-06 1.32488000E-11 2.95285080E-07 1.93651970E-01 5.57197000E-06 2.81766682E-01 1.80915000E-07 2.96597948E-03 4.16942000E-09 3.56782337E-05 4.68166000E-11 5.68634752E-09 3.80363000E-12 5.97995070E-11 1.24442400E-12 5.27262830E-11 1.11914910E-11 3.44311494E-10 2.68928000E-13 3.65413400E-13 1.23761700E-15 7.05190735E-16 1.37679000E-17 1.26600692E-17 1.55001000E-19 4.88419783E-20 3.26934200E-22 5.71342475E-24 7.41712100E-27 4.52497671E-30 6.77293000E-35 5.72701998E-38 8.89354001E-45 1.97159276E-52 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.900 0.000 1.51639982E+01 5.69826570E-01 8.96345092E+00 5.63072075E+00 2.08460557E-06 8.92314000E-12 3.73841306E-07 2.07719511E-01 6.64894000E-06 3.57692592E-01 2.44609000E-07 4.33040532E-03 3.46966000E-07 7.39430490E-05 1.55171000E-07 2.63825730E-07 8.35877000E-10 2.10824744E-10 1.34755600E-12 5.48480520E-11 1.12433840E-11 3.23796155E-10 2.76160000E-13 3.83089680E-13 1.27885000E-15 8.05010396E-16 1.56093000E-17 1.37365727E-17 1.63995000E-19 4.42998083E-20 3.62975300E-22 8.32121629E-24 1.21104840E-26 6.78326208E-30 6.73836000E-35 4.45098834E-38 4.53973004E-46 1.86334910E-52 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
19.000 0.000 1.56249964E+01 9.72794502E-01 8.93741093E+00 5.71479097E+00 2.08016819E-06 1.68823000E-11 3.71484894E-07 2.09779555E-01 1.36982600E-05 6.39750626E-01 6.54603000E-06 9.61189339E-02 3.68846000E-04 2.48529220E-02 6.65559000E-04 1.22897100E-03 4.71531000E-06 1.67277719E-06 3.92290913E-09 2.71833140E-10 2.10602600E-11 3.43183627E-10 6.32702000E-13 5.26156400E-12 2.12425400E-13 6.93462050E-13 2.69768000E-14 6.99372694E-14 3.60293000E-15 7.87811698E-15 1.18650600E-15 2.33595815E-16 2.70431700E-18 2.27204358E-18 1.43231000E-23 5.70370682E-24 5.05331060E-40 7.28449000E-42 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
19.200 0.000 1.54320008E+01 3.81828551E-01 9.09963091E+00 5.95054131E+00 2.09360195E-06 2.67173000E-12 1.32296769E-07 1.73384169E-01 3.96545000E-06 2.05525316E-01 1.76338000E-07 2.87392412E-03 4.27276000E-09 3.87619370E-05 3.22977000E-11 7.30905166E-09 3.51804000E-12 5.28423210E-11 1.12857200E-12 5.21348420E-11 1.09709580E-11 3.34472529E-10 2.87747000E-13 3.50699110E-13 1.30665700E-15 7.34371350E-16 1.56363000E-17 1.33103816E-17 1.57857000E-19 5.53917751E-20 4.23928800E-22 1.12120005E-23 2.45403330E-26 8.52021530E-30 9.97283000E-35 6.70271029E-38 6.86209001E-45 2.76834276E-52 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
19.400 0.000 1.56059969E+01 3.73534429E-01 9.17286090E+00 6.05960152E+00 2.22118092E-06 1.06414000E-12 1.13465852E-07 1.72395952E-01 3.65278000E-06 1.99185093E-01 1.29144000E-07 1.92661510E-03 2.12751000E-09 2.06454827E-05 2.50107000E-11 3.42951459E-09 3.39823000E-12 5.43397530E-11 1.11138000E-12 5.27890870E-11 1.09651050E-11 3.54214288E-10 2.36299000E-13 3.19791560E-13 1.25183200E-15 7.13535938E-16 1.36717000E-17 1.10588631E-17 1.11367000E-19 2.12568760E-20 6.60483300E-23 6.26694505E-25 6.46205570E-28 8.79215372E-32 7.08008000E-37 4.11777416E-40 1.93295000E-47 1.66964000E-54 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
19.600 0.000 1.55830054E+01 2.67862220E-01 9.26327090E+00 6.05187225E+00 2.41792161E-06 3.54391000E-13 8.56393510E-08 1.47189267E-01 2.41797800E-06 1.19791126E-01 6.86490000E-08 8.72966713E-04 3.05620000E-10 3.86828172E-06 1.17102000E-11 9.13979710E-10 3.43125000E-12 5.20964760E-11 1.13114200E-12 5.09139470E-11 1.06970670E-11 3.42533259E-10 2.99824000E-13 3.41599120E-13 1.54042100E-15 7.85909585E-16 1.68431000E-17 1.37152377E-17 1.70077000E-19 8.12559918E-20 8.91521000E-22 4.05222128E-23 1.11317070E-25 5.68191721E-29 5.06126000E-34 3.23910742E-37 2.93463002E-45 9.02757552E-52 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
19.800 0.000 1.60050056E+01 7.56902552E-01 9.28661090E+00 5.96149217E+00 2.22782489E-06 1.25935000E-11 3.09473181E-07 2.13183995E-01 1.00570900E-05 4.83851446E-01 2.99038000E-06 4.97510672E-02 3.16692000E-04 9.21673700E-03 2.04148000E-04 3.61559640E-04 1.04860000E-06 2.72711814E-07 3.72231650E-10 8.09825800E-11 1.39949100E-11 3.78653543E-10 2.39150000E-13 4.68191200E-13 1.79984000E-15 1.08861890E-15 1.29664000E-17 1.64439760E-17 1.71489000E-19 2.19558416E-19 1.88827437E-23 2.50534608E-25 8.04842740E-33 7.06947174E-33 6.00419000E-45 5.22418549E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
20.000 0.000 1.75669997E+01 1.97691602E+00 9.10852092E+00 6.48156281E+00 1.47444410E-06 9.28769000E-12 4.02175112E-07 2.14437805E-01 7.00432000E-05 1.34071568E+00 2.91294000E-05 3.49103507E-01 1.95281000E-03 6.67465950E-02 1.25419000E-03 2.59477960E-03 7.42702000E-06 2.17195440E-06 2.52997571E-09 2.93216650E-10 4.04518600E-11 4.92205339E-10 1.19416000E-12 7.10748400E-12 2.54760400E-13 5.30418000E-13 1.56727000E-14 2.82026994E-14 1.09912000E-15 1.81880438E-15 5.84190900E-17 1.65883947E-17 5.76644420E-20 1.44606940E-20 5.26744000E-29 9.83690332E-31 1.10576391E-43 4.06963487E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
20.500 0.000 1.69290048E+01 1.06645169E+00 9.33817092E+00 6.52438222E+00 1.01166328E-06 5.80691000E-12 4.10538692E-07 2.24979268E-01 1.09721500E-03 7.01960593E-01 6.66162000E-06 1.22746828E-01 8.30350000E-04 1.42784310E-02 1.85166000E-04 3.64821900E-04 7.46278000E-07 1.83292140E-07 1.87403910E-10 9.51413700E-11 2.30693820E-11 4.48723602E-10 9.60935000E-13 1.09324900E-12 7.51468000E-15 5.50023600E-15 5.45658000E-17 8.28306600E-17 1.59434000E-18 1.68058859E-18 2.34597163E-21 2.03427225E-24 1.40581799E-30 8.92003043E-32 2.03205000E-43 1.70869135E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
21.000 0.000 1.67870010E+01 8.86406473E-01 9.72353086E+00 6.17706369E+00 3.23657594E-06 1.40852000E-11 3.37778987E-07 2.45622359E-01 1.45435600E-05 5.94417321E-01 2.48419000E-06 4.17839718E-02 3.83099000E-04 4.02199530E-03 6.53622000E-05 9.15610070E-05 1.68084000E-07 3.32029335E-08 1.84751500E-11 7.34487800E-11 1.65429940E-11 4.32881054E-10 3.12626000E-13 8.17371800E-13 4.79656000E-15 4.76640600E-15 5.12683000E-17 6.06073278E-17 9.80791000E-19 6.37062692E-19 1.90549260E-22 4.44092503E-26 7.99156820E-34 2.95248813E-38 9.09318000E-45 2.29485943E-48 1.97852000E-55 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
21.500 0.000 1.82019957E+01 1.78207159E+00 9.65331095E+00 6.76661315E+00 8.93079130E-07 6.25189000E-12 3.94320225E-07 2.25458836E-01 4.06547200E-03 1.21645155E+00 1.76416000E-05 2.85643573E-01 1.95618000E-03 4.59887810E-02 7.94949000E-04 1.68694600E-03 5.07446000E-06 1.30223757E-06 1.86081797E-09 2.29454290E-10 3.14786700E-11 5.70973373E-10 6.33392000E-13 1.14918510E-12 6.10036000E-15 3.01297400E-15 3.81263000E-17 8.25606000E-17 6.72921000E-19 3.19905337E-18 1.22273438E-22 3.85911005E-24 9.28380800E-32 1.32213199E-31 3.16139000E-43 4.32998389E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
22.000 0.000 1.82880037E+01 1.78611784E+00 9.99654086E+00 6.50534499E+00 3.05706003E-06 2.06293000E-11 6.42626971E-07 2.86353661E-01 5.83597000E-05 1.23925523E+00 1.58733000E-05 2.34179470E-01 2.11037000E-03 2.32619230E-02 3.50987000E-04 5.27100880E-04 9.70976000E-07 1.98277631E-07 1.06968450E-10 1.22314910E-10 3.57266900E-11 5.42225079E-10 8.71497000E-13 2.84995400E-12 3.67863000E-14 4.42867300E-14 6.90913000E-16 9.71133038E-16 2.28139000E-17 2.72332845E-17 2.24064310E-18 1.09725926E-19 1.31372095E-25 1.45911702E-29 2.16076000E-37 2.90840931E-41 1.64098000E-50 2.53785000E-54 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
22.500 0.000 1.96810100E+01 2.90085466E+00 1.01751009E+01 6.60505444E+00 1.71248294E-06 4.47824000E-12 5.22805290E-07 2.42230444E-01 5.21296000E-05 1.99776161E+00 2.70525000E-05 5.79478212E-01 3.95869000E-03 7.43786550E-02 9.78245000E-04 1.98270870E-03 3.70244000E-06 9.75620788E-07 8.00867310E-10 1.89690370E-10 5.60375100E-11 7.01158406E-10 1.05571000E-12 1.69398900E-12 1.29341900E-14 6.57721400E-15 2.24901000E-16 2.80811797E-15 6.19599000E-18 1.78136828E-16 8.60869380E-23 4.57713443E-23 9.77885430E-32 9.15223597E-32 2.64909000E-43 2.40212798E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
23.000 0.000 1.84909848E+01 1.43680879E+00 1.03390009E+01 6.71517515E+00 1.57482278E-06 5.56858000E-12 3.38463384E-07 2.46873176E-01 1.80761300E-04 9.80060944E-01 6.86560000E-06 1.85698002E-01 1.17328000E-03 2.20024530E-02 2.53993000E-04 5.56091380E-04 1.03152000E-06 2.78165089E-07 2.58738880E-10 1.23593060E-10 3.26051200E-11 5.62930553E-10 1.25145000E-12 1.54243200E-12 1.57252400E-14 9.73371100E-15 1.03314000E-16 1.41127400E-16 3.09102000E-18 2.41575850E-18 8.90737707E-20 2.95471184E-23 1.14469498E-29 4.33396838E-32 4.48241000E-44 8.75607641E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
23.500 0.000 1.77169976E+01 3.57090390E-01 1.04342008E+01 6.92570638E+00 3.48245002E-06 6.00476000E-14 7.43585220E-08 1.61855354E-01 3.11826700E-05 1.94372073E-01 3.38627000E-07 8.22405755E-04 8.88340000E-09 5.46897550E-06 2.13786000E-11 3.08998340E-10 1.37277000E-11 7.73328300E-11 3.19017200E-12 9.63348100E-11 2.18219260E-11 4.54064174E-10 2.70776000E-12 2.07220100E-12 4.78471700E-14 9.97425358E-14 1.77134000E-15 2.38795668E-15 7.53781000E-17 5.27305401E-17 2.12039800E-18 1.85850887E-19 2.06040620E-21 2.45941697E-25 1.85478000E-32 1.84137747E-36 7.49065429E-50 2.52651000E-50 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
24.000 0.000 1.75280003E+01 5.54920982E-02 1.06867008E+01 6.78580741E+00 4.63164002E-06 1.97085000E-14 4.31270316E-08 5.32319704E-02 2.92402900E-05 2.22390289E-03 5.60048000E-08 2.24946600E-06 2.41812000E-09 1.39127400E-09 3.52326000E-12 2.61494700E-11 6.02435000E-12 6.66134850E-11 2.21447500E-12 5.90278300E-11 1.25308240E-11 4.56462053E-10 1.14518000E-12 6.87808500E-13 1.02034300E-14 9.72939390E-15 9.20169000E-17 1.17023522E-16 3.19180000E-18 1.91570469E-18 1.07174660E-19 3.40781659E-21 3.91604981E-24 2.95883995E-28 1.06385000E-36 8.39511257E-41 5.27606000E-55 1.33571000E-55 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
24.500 0.000 1.78389821E+01 5.60036156E-02 1.06284008E+01 7.15457765E+00 4.48311001E-06 2.04589000E-15 5.11181910E-08 5.36609660E-02 5.48437700E-06 2.32671199E-03 8.44714000E-07 5.06835800E-06 1.59492000E-09 3.64057300E-09 1.52125000E-12 3.48872700E-11 6.57688000E-12 8.64929840E-11 2.37063500E-12 5.57514400E-11 1.20263620E-11 5.02171996E-10 8.86944000E-13 1.06691200E-12 1.04266000E-14 8.87158032E-15 8.12934000E-17 1.00473400E-16 2.47469000E-18 1.57428617E-18 1.36899470E-19 4.49851159E-22 3.07165530E-25 2.00456256E-29 2.20096000E-38 2.41083460E-42 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
